id,source,hyp1,hyp2,label
388,He was acquitted of all wrong doing and sent on his way.,Er wurde wegen all seiner Fehler freigestellt und geschickt.,"Er wurde wegen seiner Fehler freigestellt, aber wegen seiner Schuld nicht geschickt.",hyp2
389,Many large windows were destroyed in the corner of the building.,.............................................,many large windows were destroyed in the corner of the building.,hyp1
390,"It was in the early days of GPS, the car knew where it was, and it would give audio instructions to the driver, when to turn right, when to turn left and so on.","Es war in den frühsten Tagen von GPS, der Wagen wusste, wo es war und gab audioanweisungen an den Fahrer, wann zu drehen rechts, wann zu drehen links und so weiter.","Es war in den frühesten Tagen von GPS, das Auto wusste, wo es sich befand, und gab audio Anweisungen an den Fahrer, wenn es rechtsbiegen oder linksbiegen sollte.",hyp1
391,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das Faszinierende an diesem ist, dass das System alles sieht, was du siehst, die Pixel, und es hat die Steuerung und das Score und es hat gelernt, alle diese Spiele zu spielen, dasselbe Programm.","Das Faszinierende an diesem ist, dass es die Spiele analysiert und die Strategien versteht, um sie zu spielen, dasselbe Programm.",hyp2
392,"South Africa have defeated the All Blacks (New Zealand) in a rugby union Tri Nations match at the Royal Stadium in Rustenburg, South Africa.","2017 in Rustenburg, Südafrika besiegt die All Blacks (Neuseeland) im Rugby-Union-Turnier der Tri Nations.","A) Südafrika hat die All Blacks (Neuseeland) im Rugby-Union-Tri-Nations-Spiel im Königlichen Stadion in Rustenburg, Südafrika besiegt.",hyp1
393,"Most are independent nations, or associated with France, and known as luxury beach resorts.",Die meisten sind unabhängige Nationen oder mit Spanien verbunden und bekannt als luxuriöse Bergresorts.,Die meisten sind unabhängige Nationen oder mit Frankreich verbunden und bekannt als luxuriöse Badeorte.,hyp1
394,"Information is powerful, but it is how we use it that will define us.","Die Informationen sind mächtig, aber es ist, wie wir sie sehr sorgfältig verwenden, das uns definieren wird.","Die Informationen sind mächtig, aber es ist, wie wir sie verwenden, das uns definieren wird.",hyp1
395,"The music hall hall was first imported to Paris from London in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","Die Musikschule wurde in Paris von London nach Rom in 1862 importiert und war extrem beliebt, mit Tänzern, Sängern, Akrobaten, Magiern und trainierten Tieren.","Der Musiksaal wurde 1862 erstmals von London nach Paris importiert und wurde enorm populär, mit Tänzern, Sängern, Akrobaten, Magiern und dressierten Tieren.",hyp1
396,"Michael Apted destroyed the series by insisting they take out any warm, human elements.","Michael Apted zerstörte die Serie durchzusetz, dass sie jede wärmere, menschliche Elemente ausschließen mussten.","Michael Apted zerstörte die Serie durch zu behaupten, dass sie jede wärmliche, menschliche Elemente einfügen müssen.",hyp2
397,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,Eine CD mit Themen aus 14 seiner Filmen wurde 2008 von Philip Powers und 1M1 Records produziert und veröffentlicht.,Ein CD mit Themen aus 14 seiner Filme wurde 2008 von Philip Powers veröffentlicht und produziert von 1M1 Records.,hyp2
398,I had to get on the bus and take it and wait for it.,"Ich musste den Bus benutzen und warten, bis es ankam.","Ich musste auf dem Bus sitzen und warten, bis es ankam.",hyp2
399,"Sikhism is a religion that began in India in the mid-15th century with the first guru, known as the Guru Nanak Dev Ji (1469-1539 C.E.).","1469-1539 C.E. war der Guru Nanak Dev Ji, der Gründer von Sikhismus in Indien im 15. Jahrhundert.","1. Sikhismus ist eine Religion, die im 15. Jahrhundert in Indien mit dem ersten Guru, bekannt als Guru Nanak Dev Ji (1469-1539 C.E.), begonnen hat.",hyp1
400,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","Arthur Guinness kaufte die Brauerei St James' Gate in Dublin, Irland, am 24. September 1759.","Am 24. September 1759 unterzeichnete Arthur Guinness einen 9.000 Jahre langen Mietvertrag für die Brauerei St James' Gate in Dublin, Irland.",hyp1
401,But there is no hope for him in that! she cried.,"Es gibt keine Hoffnung für ihn in das, sagte sie. ","Es gibt keine Hoffnung für ihn, sagte sie.",hyp1
402,Two beams of light have been rigged up to point skywards overnight.,"Zwei Lichtstrahlen sind über Nacht aufgerichtet worden, um nach oben zu zeigen.","Zwei Lichtstrahlen sind über Nacht aufgerichtet worden, um nach unten zu zeigen.",hyp2
403,"In the meantime the Air Force bought the SR71, now the A-12, that we were working with the CIA.","Inzwischen kaufte die Luftwaffe den SR71, jetzt den A-12, den wir mit der CIA bearbeiteten.","Inzwischen arbeiteten wir mit der CIA zusammen, um den SR71 und den A-12 zu kaufen.",hyp2
404,"Simon Simon was born in Charlie and Megan Pace in 1979 and lived in Manchester, England.",Simon Simon spricht fließend Deutsch.,"Simon Simon wurde 1979 in Manchester, England, als Sohn von Charlie und Megan Pace geboren.",hyp1
405,"Campbell married Frances Owen in 1835. They had seven children: Mary, Margaret, Fanny, William, Joseph, John Owen, and Lemuel.","Campbell heiratete Frances Owen im Jahr 1835 und hatte sieben Kinder, darunter auch eine Tochter namens Sophia.","Campbell heiratete Frances Owen im Jahr 1835. Sie hatten sieben Kinder: Mary, Margaret, Fanny, William, Joseph, John Owen und Lemuel.",hyp1
406,"If you invent something, Tesla invented electric power that we use, but he struggled to get it out to people.","Wenn du etwas erfunden hast, hat Tesla elektrischen Strom erfunden, den wir nutzen, und er war ein genialer Erfinder.","Wenn du etwas erfunden hast, hat Tesla elektrischen Strom erfunden, den wir nutzen, aber er hatte Schwierigkeiten, ihn den Menschen zu bringen.",hyp1
407,"Prime Minister Stephen Harper has agreed to send the government's 'Clean Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.","Der Premierminister Stephen Harper hat sich geeinigt, den Regierungsantrag 'Clean Act' an eine alle Fraktionen umfassende Komitee für Revision vorzulegen, bevor seine zweite Lesung, nach dem 25-minütigen Treffen mit dem Führer der NDP Jack Layton am PMO am Montag.","Der Premierminister Stephen Harper hat sich bereit erklärt, das Regierungsvorhaben 'Clean Act' an eine allparteienliche Kommission für eine Überprüfung vor der zweiten Lesung zu senden, nach dem 25-minütigen Treffen mit dem Führer der NDP Jack Layton am PMO am Dienstag.",hyp1
408,"It was in the early days of GPS, the car knew where it was, and it would give audio instructions to the driver, when to turn right, when to turn left and so on.","Es war in den frühen Tagen von GPS, das Auto wusste, wo es war, und es würde dem Fahrer Audioanweisungen geben, wenn er rechts abbiegen sollte, wenn er links abbiegen sollte und so weiter.","Es war in den ersten Jahren von GPS, das Auto wusste, wo es war, und es würde dem Fahrer Audioanweisungen geben, wenn er sehr schnell rechts abbiegen sollte, wenn er sehr langsam links abbiegen sollte und so weiter.",hyp2
409,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Der größte Turnier des Jahres findet im Dezember auf den Polo-Feldern in Las Cañitas statt.,Der größte Turnier des Jahres findet im Sommer auf dem Golfplatz in Las Cañitas statt.,hyp2
410,"She hated that, and she used to tell her sister every day, she said that, that You are doing wrong.","Sie haschte, dass, und sagte täglich ihrer Schwester, dass Sie falsch macht. ","Sie haschte, dass, und sagte täglich ihrer Schwester, dass Sie richtig macht.",hyp2
411,"She left him, and thereafter with Wolverstone, leaning upon the rail, he watched the approach of that boat, manned by a dozen sailors, and commanded by a scarlet figure seated stiffly in the stern sheets.","Sie verließ ihn und ging dann mit Wolverstone, lehnte sich an die Reling, und beobachtete den Annäherung jenes Bootes, das von einer Dutzend Seeleuten besetzt war und von einem roten Admiral gesteuert wurde.","Sie verließ ihn und ging dann mit Wolverstone, lehnte sich an die Reling, und beobachtete den Annäherung jenes Bootes, das von einer Dutzend Seeleuten besetzt war und von einem rotgekleideten Mann aus dem Heck gesteuert wurde.",hyp2
412,"Also Cai Feng had a son, Cai Mao.",Cai Feng hatte keinen Sohn namens Cai Mao.,"Auch Cai Feng hatte einen Sohn, Cai Mao.",hyp1
413,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,14 Filme seiner Filme thematisierten ein CD von Philip Powers und produziert von 1M1 records im Jahr 2008.,14 Filme thematisierte CD von Philip Powers wurde im Jahr 2008 von 1M1 records produziert und veröffentlicht.,hyp1
414,"LP: The amazing thing about this is this is, I mean, obviously, these are old games, but the system just sees what you see, the pixels, and it has the controls and it has the score, and it's learned to play all of these games, same program.","Das Erstaunliche daran ist, dass das System einfach nur die Pixel sieht, die Steuerungen und den Punktestand hat und gelernt hat, all diese Spiele zu spielen.","Dieses System ist nicht in der Lage, diese alten Spiele zu spielen.",hyp2
415,"The police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.","Die Polizei hatte Schwierigkeiten, ihre Geschwindigkeitsradargeräte zu verwenden, um festzustellen, wie schnell Mr. Reid fuhr, weil Black Beauty so niedrig ist, und die Polizei gelang es erstmal, Mr. Reid zuuhr, als er auf 160 km/h abgebremst war.","Die Polizei hatte Schwierigkeiten, ihre Geschwindigkeitsradargeräte zu verwenden, um festzustellen, wie schnell Mr. Reid fuhr, weil Black Beauty so niedrig und lang ist, und die Polizei gelang es erstmal, Mr. Reid zuuhr, als er auf 160 km/h abgebremst war.",hyp1
416,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, hat am 25. Januar den größten bekannten Primzahlen bis dato entdeckt.","Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, hat am 25. Januar die größten bekannten Primzahlen bis dato entdeckt.",hyp2
