id,source,hyp1,hyp2,pred_label
385,"Robbins was born in Coventry on 21 September 1933, with his twin David, the eighth and ninth children of twelve by Charles and Jessamine Robbins.","Robbins était né à Londres le 21 septembre 1933, avec son frère aîné David, le premier des douze enfants de Charles et Jessamine Robbins.","Robbins est né à Coventry le 21 septembre 1933, avec son frère jumeau David, huitième et neuvième enfants de douze de Charles et Jessamine Robbins.",hyp1
386,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par Philip Powers et produit par 1M1 records.,Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par 1M1 records et produit par Philip Powers.,hyp1
387,"Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.","Les politiques de annulation varient, mais en mars derniers, la plupart des politiques d'annulation liées au coronavirus n'ont pas été étendues jusqu'en juillet 2020, date à laquelle les Jeux Olympiques devaient avoir lieu.","Les politiques de annulation varient, mais en mars dernier la plupart des politiques d'annulation liées au coronavirus n'étendent pas jusqu'en juillet 2020, lorsque les Jeux Olympiques avaient été programmés.",hyp1
388,Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.,Les suggestions de Met pour améliorer les liaisons de Paddington à South Kensington et au nord de Moorgate à Tower Hill ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale.,Les suggestions de Met pour étendre de Paddington à South Kensington et à l'est de Moorgate à Tower Hill vers le sud ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale.,hyp2
389,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre aux champs de polo de Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre aux champs de polo de Las Cañitas.,hyp1
390,Hardwick appeared in ``Coronation Street ''in 1997 as Naomi Russell and in 1998 as Sheila Dixon.,Hardwick a joué dans 'Coronation Street' en 1997 en tant que Naomi Russell et en 1998 en tant que Sheila Dixon.,Hardwick est apparu dans 'Coronation Street' en 1997 en tant que Naomi Russell et en 1998 en tant que Sheila Dixon.,hyp2
391,"The character and casting was revealed on 20 November, when Fotiou was released in a behind the scenes video seen by ``Neighbours ''on their YouTube channel.","Le personnage et la mise en scène ont été révélés le 20 novembre, lorsque Fotiou a été diffusé dans un film vu par 'Neighbours' à la télévision.","Le caractère et le casting ont été révélés le 20 novembre, lorsque Fotiou a été diffusé dans un vidéo derrière les scenes vue par 'Neighbours' sur leur chaîne YouTube.",hyp1
392,"Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.","Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.","A) Evonne Goolagong a battu Françoise Dürr par 6 -- 4, 6 - 2.",hyp1
393,It can be customized to make it easy to read and with as much or little color as desired.,Il peut être personnalisé pour faciliter la lecture et avec autant ou peu de couleur que souhaité.,Il peut être adapté pour simplifier la lecture et avec une quantité de couleur définie.,hyp1
394,"Besides Kuykendall, Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County.",Robert White et Joshua Soule Zimmerman ont servi as Commissioners du Château pour le comté de Hampshire.,Robert White et Joshua Soule Zimmerman ont servi comme juge pour le comté de Hampshire.,hyp1
395,"From her second marriage to businessman Babis Lazaridis has a son, Vasilis.","Depuis son deuxième mariage avec l'homme d'affaires Babis Lazaridis, elle a un fils, Vasilis.","Depuis son deuxième mariage avec l'homme d'affaires Babis Lazaridis, elle a un fils et une fille, Vasilis.",hyp2
396,"He continued his relationship with ESPN to turn two more films for the network, ``Wendell Scott ''and`` Herschel''.","Il a poursuivi sa collaboration avec ESPN pour réaliser deux autres films pour le réseau, `` Wendell Scott '' et `` Herschel''.",Il a arrêté sa collaboration avec ESPN pour se consacrer à d'autres projets.,hyp1
397,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.",Les marchands romains de la province de Nanjing n'ont jamais voyagé en Europe.,"Des marchands romains de la province de Nanjing ont visité Nanyue en 166, la Syrie en 226 et Luoyang en 284.",
398,"Eliza was the daughter of his sister Judith, who had died about 1748.","Eliza était la fille de sa sœur Judith, décédée vers 1748.","Eliza était la tante de sa sœur Judith, décédée vers 1748.",hyp1
399,The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,La situation a commencé en février lorsque des centaines de touristes ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Saint-Valentin.,Le problème a commencé le 1er janvier lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes traditionnelles et régulières du Nouvel An.,hyp1
400,He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.,Il a été sélectionné par les 76ers de Philadelphie dans la 77e tour (7e choix overall) de la draft NBA 1967.,Il a été sélectionné par les 76ers de Philadelphie dans le 77ème tour (7ème choix overall) de la draft NBA de 1967.,hyp2
401,``Acoustic and Live: Pure ''was released in early 2003.,"""Acoustique et Live: Pure"" a été lancé en début d'année 2003.",``Acoustique et Live: Pure ''a été lancé en début d'année 2003.,hyp2
402,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.","During the season of rain (from November to March), the water volume will be higher and the Falls will be more impressive.","Dans la saison des pluies (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus spectaculaires.",
403,The UEFA Cup 1973 -- 74 was won by Feyenoord Rotterdam on Tottenham Hotspur 4: 2.,La Coupe UEFA 1973 -- 74 a été remportée par Feyenoord Rotterdam face à Tottenham Hotspur sur le score de 4 à 2.,1. La Coupe UEFA 1973 -- 74 a été remportée par Feyenoord Rotterdam face à Tottenham Hotspur 4: 2. (Correct),hyp1
404,"Since 2000, Meyers has been manufacturing large, site-specific wall drawings in museums and galleries.","Since 2000, Meiers a été fabriquant des grandes œuvres d'art murales spécifiques à l'endroit dans les musées et les galeries.","Depuis 2000, Meyers a fabriqué des dessins muraux de grande taille sur place dans les musées et galeries d'art.",hyp1
405,He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.,Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.,"Il a épousé Elisabeth Young et a eu un enfant nommé Thomas Fearnley, qui a hérité de la fortune de son père et a acheté une île au large de la Norvège.",hyp1
406,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.",Les recherches aux points de contrôle de sécurité ont également gagné en profondeur dans l'ère post-11 septembre 2001.,Les recherches aux points de contrôle de sécurité ont également gagné en intrusive dans l'ère post-11 septembre 2001.,hyp1
407,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Plusieurs personnes ont vérifié la découverte à l'aide de différents matériels et logiciels à la fin de février et il a été annoncé mercredi.,* Several people verified the discovery using different hardware and software by the end of February and it was announced on Monday. (inserted a date),hyp2
408,Hardwick appeared in ``Coronation Street ''in 1997 as Naomi Russell and in 1998 as Sheila Dixon.,"Hardwick a apparu en 1997 dans ""Coronation Street"" en tant que Naomi Russell et en 1998 comme Sheila Dixon.",Hardwick a apparu en ''Street de Coronation ''en 1997 comme Naomi Russell et en 1998 comme Sheila Dixon.,hyp2
409,"He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.","Il est le frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.","Il est le demi-frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.",hyp1
410,Many bus lines depart from the adjacent Eddy Avenue or from nearby Elizabeth Street or Railway Square.,Les bus partent toujours de la même station.,De nombreuses lignes de bus partent de la Eddy Avenue adjacente ou de la rue Elizabeth ou de la Railway Square voisine.,hyp2
411,Hardwick appeared in ``Coronation Street ''in 1997 as Naomi Russell and in 1998 as Sheila Dixon.,Hardwick est apparu dans 'Coronation Street' en 1997 en tant que Naomi Russell et en 1998 en tant que Sheila Dixon.,"Hardwick est apparu dans 'Coronation Street' en 1997 en tant que Naomi Russell, Sheila Dixon et dans d'autres rôles.",hyp2
412,"Thus, a backcountry permit for any start date in May becomes available on 1 Jan.","Ainsi, un permis arrière-pays pour n'importe quelle date de départ en mai sera disponible le 1er janvier.","Par conséquent, un permis de pêche pour toute date de départ en mai sera disponible le 1er janvier.",hyp1
413,"He also donated $34,000 to Ted Cruz and US $7,000 to Mitt Romney, including his 2016 presidential campaign.","Il a également donné 34 000 $ à Ted Cruz et 7 000 $ aux États-Unis, mais il n’est pas resté en compte sa campagne présidentielle de 2016.","Il a également donné 34 000 $ à Ted Cruz et 7 000 $ aux États-Unis, notamment sa campagne présidentielle de 2016.",hyp2
414,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.","Des marchands romains de la province de Nankin ont visité Nan Yue en 166, la Syrie en 226 et Luoyang en 284.","Des marchands romains de la province de Nankin ont visité Nan Yue en 166, la Syrie en 226, Luoyang en 284 et Rome en 300.",hyp2
415,The war expenditures of U.S. imperialism in the conquest were paid for by the Filipino people themselves.,Les dépenses militaires des imperialism américaines en conquérir ont été payées par les États-Unis.,Les dépenses militaires des imperialism américaines en conquérir ont été payées par le peuple Filipino lui-même.,hyp2
