id,source,hyp1,hyp2,pred_label
413,"Ein Minenabwehrschiff der Avenger-Klasse, das Schiff war auf dem Weg in Palawan.","A minesweeper of the Avenger class, the ship was on its way to Palawan Island.","A minesweeper of the Avenger class, the ship was on its way to Palawan.",hyp2
414,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.","In August 2017, Aluri Chakrapani joined the team, allegedly playing the role of producer Prakash Raj.",hyp2
415,"Obrovac ist eine Stadt in Norddalmatien, in Kroatien im Bezirk Zadar.","Obrovac is a town in Northern Dalmatia, in Croatia, in the Zadar district.","Obrovac is a town located in Southern Dalmatia, in Croatia, in the Dubrovnik district.",hyp2
416,"Die Stornierungsrichtlinien variieren, aber ab Ende März galten die meisten Stornierungsrichtlinien wegen des Coronavirus nicht bis zum Juli 2020, für den die Olympischen Spiele geplant waren.","The cancellation policies varied, but by the end of March, most cancellation policies were extended due to the coronavirus until July 2020, when the Olympic Games were scheduled to take place.","The cancellation policies varied, but by the end of March, most cancellation policies were waived due to the coronavirus until July 2020, when the Olympic Games were scheduled to take place.",hyp1
417,"Leslie Waddington eröffnete 1966 seine eigene Galerie in der Cork Street in London. Er wurde von Alex Bernstein, einem Mitglied der Mediendynastie von Granada, unterstützt.","Leslie Waddington opened his own gallery in Cork Street, London in 1966. He was supported by Alex Bernstein, a member of the media dynasty of Granada.","Leslie Waddington opened his own gallery in Cork Street in London in 1966. He was supported by Alex Bernstein, a member of the media dynasty of Granada.",hyp1
418,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.","Among the prominent women of Suriname are Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch.","The prominent women of Suriname include Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch from various fields.",hyp1
419,"Die Anzahl der gemeldeten Brände betrug Anfang Februar 73, wobei 26 außer Kontrolle geraten waren und die zu erwartende Zeit, bis diese unter Kontrolle waren, einen weiteren Monat betrug.","The number of reported fires was 73 at the beginning of February, with 26 getting out of control and taking an additional month to be brought under control.","The number of reported fires was 73 at the beginning of February, with 26 being put out by the fire department and taking only a few hours to be brought under control.",hyp1
420,"Seit seiner Gründung hat sich The Onion zu einem wahren Nachrichtenparodie-Imperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5 000 000 Einzelbesucher hatte, personalisierten Werbeanzeigen, einem 24-Stunden-Nachrichtensender, Podcasts und einem kürzlich veröffentlichten Weltatlas mit dem Titel Our Dumb World.","Since its founding, The Onion has developed into a true news parody empire, with a print edition, a website that had 5 million individual visitors in October, personalized advertisements, a 24-hour news channel, podcasts, and a recently published world atlas titled Our Dumb World.","Since its founding, The Onion has developed into a true news parody empire, with a print edition, a website that had 5 million individual visitors in October, personalized advertisements, a 24-hour news channel, podcasts, and a recently published world atlas titled Our Dumb World, which is widely recognized as a satirical masterpiece.",hyp2
421,"Kaltes Wetter ist vielleicht die einzige Gefahr, der die Unvorbereiteten begegnen könnten.",Cold weather is perhaps the only danger that the unprepared might encounter.,Cold weather is perhaps the only danger that the unprepared might encounter in the mountains.,hyp1
422,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.","To the famous women of Suriname belong Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch.","To the prominent women of Suriname belong Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch.",hyp2
423,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.",Sarjiyo was not involved in the leadership of Gerakan Tiga Daerah.,"The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the main regent of Pekalongan.",hyp1
424,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,"Before the influx of the Little Flat Brook, the river was known as Big Flat Brook.","Before the inflow of Little Flat Brook, the stream is known as Big Flat Brook.",hyp1
425,"„Auf Grundlage dieses Fossils lässt sich sagen, dass die Trennung viel früher stattgefunden hat, als durch Belege erwartet wurde“",This fossil is the key to understanding the timing of the separation.,"Based on this fossil, it can be said that the separation occurred much earlier than expected.",hyp2
426,Die nächste Version wurde 1986 von Robert Fullers Bruder Ron geschaffen.,The next version was created in 1986 by Ron Fuller's brother Robert.,The next version was created in 1986 by Ron Fuller's brother Robert.,hyp1
427,"Hinweis: Nicht alle der oben genannten Details sind in primären Quellen verfügbar, die überprüfbare Organisation befindet sich jedoch in Messenger.","Note: Not all the details mentioned above are available in primary sources, however, the verifiable organization can be found in Messenger.","Note: Not all the details mentioned above are available in primary sources, but the verifiable organization can be found in primary sources and also in Messenger.",hyp2
428,"Bei seinem Tod war Cardinal Beaton Lordkanzler von Schottland, Erzbischof von St. Andrews und Kardinallegat in Schottland.",Cardinal Beaton was the King of Scotland when he died.,"At the time of his death, Cardinal Beaton was the Lord Chancellor of Scotland, Archbishop of St. Andrews, and Cardinal Legate in Scotland.",hyp1
429,"Aus der Provinz Nanjing kamen römische Händler 166 nach Nanyue, 226 nach Syrien, und 284 nach Luoyang.","166 Roman merchants came from Nanjing province, 226 to Nanyue, 284 to Syria, and 284 to Luoyang.","166 Roman merchants came from the province of Nanjing to Nanyue, 226 to Syria, and 284 to Luoyang.",hyp1
430,"Manche Wissenschaftler denken, dass Triceratops Palmfarne fraß. Das ist eine Pflanzenart, die in der Kreidezeit verbreitet war.",Some scientists think that Triceratops ate palm trees. That is a plant species that was widespread during the Cretacious period.,Some scientists believe that Triceratops ate Palmettos. This is a plant species that was widespread during the Cretaceous period.,hyp2
431,Am 13. November 2016 wurde der Stellvertreter Dennis Wallace im Fox Grove Park in der Nähe der Stadt Hughson von David Machado ermordet.,"On November 13, 2016, the deputy Dennis Wallace was murdered in Fox Grove Park near the city of Hughson by David Machado.","The deputy Dennis Wallace was murdered on November 13, 2016, in a Fox Grove Park near Hughson by David Machado.",hyp1
432,"Reid schaffte es, Neuseelands A1GP-Auto Black Beauty sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren.",Reid managed to drive Neuseelands A1GP-auto Black Beauty seven times with speeds of over 160 km/h over the bridge.,Reid managed to drive New Zealand's A1GP car Black Beauty seven times at speeds over 160 km/h across the bridge.,hyp2
433,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.","Maurice Cossmann (18. September 1850 - 17. Mai 1924), who with his full name Alexandre Édouard Maurice Cossmann, was a French paleontologist and malakologist.","Maurice Cossmann (September 18, 1850 - May 17, 1924), who was known by his full name Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.",hyp1
434,Huhne und Pryce sollen am 16. Februar vor dem Westminster Magistrates Court erscheinen.,"Huhne and Pryce will appear at Westminster Magistrates Court on February 16th, and they will be questioned about their financial scandals.",Huhne and Pryce are to appear at Westminster Magistrates Court on February 16th.,hyp1
435,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton is located above the mouth of the Mississippi River on the Missouri River.,Alton lies above the mouth of the Mississippi River on the Missouri River.,hyp1
436,Die Spitze war ein spezielles Heiligtum für den Gott.,The peak was a special sanctuary for the god.,The tip was a special holy place for the god.,hyp1
437,Der Betreuer versorgte den Schreiber mit neuen Werkzeugen.,The supervisor provided the writer with new tools.,The supervisor provided the writer with new equipment.,hyp1
438,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5, 1940, in New York and died on November 19, 2011, in Paris from heart failure.","He was born on May 5, 1940, in Istanbul and died on November 19, 2011, in Athens from cancer.",hyp2
439,"Miranda zitiert Voltaire: ""Wenn wir nicht wenigstens etwas Angenehmes finden, werden wir etwas Neues finden"" und schaut Oscar sehnsüchtig an.","Miranda quotes Voltaire: ""If we don't find something pleasant, we'll find something new"" and looks longingly at Oscar.","Miranda quotes Voltaire: ""If we don't find something pleasant at least, we will find something new"" and looks longingly at Oscar.",hyp2
440,"Manche Wissenschaftler denken, dass Triceratops Palmfarne fraß. Das ist eine Pflanzenart, die in der Kreidezeit verbreitet war.",Some scientists believe that Triceratops ate palm ferns. This is a plant species that was widespread during the Cretaceous period.,Some scientists believe that Triceratops fed on palm trees. This is a plant species that was common in the Cretaceous period.,hyp2
441,"Sher Ahmed Akhundzada (auch bekannt als Sher Mohammed Akhundzada) ist ein Stammesführer, der zwischen 2001 und 2005 Gouverneur von Helmand in Afghanistan war.",Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribal leader who served as Governor of Helmand in Afghanistan from 2001 to 2005.,"Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribe leader, who between 2001 and 2005 was the governor of Helmand in Afghanistan.",hyp1
