id,source,hyp1,hyp2,label
414,"""En 1933, Cattell écrivit que, de toutes les races européennes, la """"race nordique était la plus évoluée en termes d'intelligence et de stabilité de tempérament"""".""","""In 1933, Cattell wrote that, of all European races, the 'race Nordic was the most evolved in terms of intelligence and stability of temperament.'""","In 1933, Cattell wrote that, of all European races, the ""Nordic race was the most evolved in terms of intelligence and stability of temperament.""",hyp2
415,"""En 1933, Cattell écrivit que, de toutes les races européennes, la """"race nordique était la plus évoluée en termes d'intelligence et de stabilité de tempérament"""".""","In 1933, Cattell claimed that the Nordic race was inferior to other European races in terms of intelligence and temperament stability.","In 1933, Cattell wrote that, of all European races, the Nordic race was the most evolved in terms of intelligence and temperament stability.",hyp1
416,"Pour une randonnée d'une journée sur un sentier peu difficile, il suffit de quelques préparatifs et toute personne relativement en bonne santé peut en profiter.","To hike on a challenging trail for one day, extensive preparation is required and only people in excellent health can participate.","For a hike of one day on a challenging trail, some preparation is necessary and anyone in reasonable health can enjoy it.",hyp1
417,"de Ruiter, qui est né à Leiden, a joué pour le FC Utrecht, le FC Den Bosch, Excelsior, le RKC Waalwijk et le FC Emmen.","De Ruiter, who was born in Leiden, played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk, and FC Emmen.","De Ruiter, who was born in Paris, played for FC Utrecht, FC Den Bosch, Excelsior, RKC Waalwijk, and FC Emmen.",hyp2
418,"""En 2012, Gil rejoignit le programme télévisé - Remake of the Salvador - Royales - Films """"Mundo Man ay Magunaw"""" dans le rôle de Jennifer la Pena.""","""In 2012, Gil rejoined the television program - Remake of the Salvador - Royales - Films """"Mundo Man ay Magunaw"""" in the role of Jennifer the Penny.""","""In 2012, Gil rejoined the television program 'Remake of the Salvador - Royales - Films ""Mundo Man ay Magunaw""' in the role of Jennifer la Pena.""",hyp1
419,"Bala se trouve sur une plaine haute et enneigée, les étés sont chauds, les hivers sont froids.","Bala is located on a high and snowy plain, the summers are hot, the winters are cold.","Bala is located on a high and snowy plain, the summers are hot, the winters are cold.",
420,L'écrivain a essayé de tromper la vendeuse.,The writer tried to deceive the saleswoman.,The writer tried to cheat the seller.,hyp2
421,"Cela exige une surveillance continue des pressions partielles réelles avec le temps et, pour une efficacité maximale, un traitement informatique en temps réel par l'ordinateur de décompression du plongeur.","This requires continuous monitoring of real partial pressures over time and, for maximum efficiency, offline processing by the diver's computer decompression unit.","This requires continuous monitoring of real partial pressures over time and, for maximum efficiency, real-time processing by the diver's computer decompression unit.",hyp1
422,Le médecin a examiné le boulanger mâle.,The doctor examined the female baker.,The doctor examined the male baker.,hyp1
423,"La visite « typique » consiste à prendre l’avion pour l’aéroport international d’Orlando, se rendre en bus à un hôtel Disney situé sur le site, y séjourner environ une semaine sans quitter les installations Disney et rentrer chez soi.","The typical visit involves taking a plane to Orlando International Airport, then taking a bus to a Disney hotel located on-site, staying there for about a week without leaving the Disney facilities, and then returning home.",The typical visit involves renting a car from Orlando International Airport and driving to a non-Disney hotel for a short stay before exploring other attractions in the area.,hyp2
424,"Bala se trouve sur une plaine haute et enneigée, les étés sont chauds, les hivers sont froids.",The climate in Bala is tropical with mild winters and hot summers.,"Bala is located on a high and snowy plateau, summers are hot, winters are cold.",hyp1
425,Sir Thomas Dutton (1er août 1421 -- 23 Septembre 1459) était un chevalier anglais du Moyen Âge. Il était le fils de Sir John Dutton et de Margaret Savage.,"Sir Thomas Dutton was an English knight of the Middle Ages. He was the son of Sir John Dutton and Margaret Savage, and he was a very wealthy man.",Sir Thomas Dutton was an English knight of the Middle Ages. He was the son of Sir John Dutton and Margaret Savage.,hyp1
426,"Une biographie de Chris Sievey a été écrite par l'auteur de Manchester Mick Middles, et a été publiée en novembre 2014.","A biography of Chris Sievey was written by the author of Manchester Mick Muddles, and was published in November 2014.","A biography of Chris Sievey was written by the author Mick Middles from Manchester, and was published in November 2014.",hyp1
427,"David Allan Coe a rejoint le groupe de tournées et d'enregistrement de Warren Haynes en 1980, à l'âge de 20 ans.",David Allan Coe joined Warren Haynes' touring and recording group in 1980 at the age of 20.,"David Allan Coe joined the touring and recording group of Warren Haynes in 1980, at the age of 20 years old.",hyp2
428,"Cinq minutes après le début de l'exposition, un vent se met à souffler pour atteindre, environ une minute plus tard, la vitesse de 70km/h... puis la pluie arrive, mais si forte et si grosse qu'elle frappe votre peau comme une aiguille, puis la grêle tombe du ciel, les gens paniquent, crient et se roulent dessus.","Five minutes after the start of the exhibition, a wind starts blowing and reaches a speed of 70km/h about one minute later... then the sun shines brightly, birds sing, and a rainbow appears in the sky, creating a peaceful atmosphere.","Five minutes after the start of the exhibition, a wind starts blowing and reaches a speed of 70km/h about one minute later... then the rain comes, heavy and large that it hits your skin like a needle, then the hail falls from the sky, people panic, scream, and roll over each other.",hyp1
429,Le bibliothécaire a aidé quelqu'un à choisir un livre.,The librarian helped someone choose a book.,The librarian helped someone write a book.,hyp2
430,"La principale force d'assaut, composée de 2 400 hommes, franchit la rivière à neuf miles au nord de Trenton, puis se divisa en deux groupes, l'un sous Greene et l'autre sous Sullivan, afin de lancer une attaque avant l'aube.","The main force of assault, consisting of 2,400 men, crossed the river nine miles north of Trenton and divided into two groups, one under Greene and the other under Sullivan, in order to launch an attack before dawn.","The main force of assault, consisting of 2,400 men, crossed the river nine miles north of Trenton and divided into two groups, one under Greene and the other under Sullivan, in order to launch an attack after dawn.",hyp2
431,La gradation obstruante est un procédé grammatical qui affecte les consonnes estoniennes à la fin de la syllabe accentuée dans un mot.,The obstructive gradation is a grammatical process that affects the støn consonants at the end of the accented syllable in a word.,The obstructive gradation is a grammatical process that affects the consonants in the end of the accented syllable in a word.,hyp1
432,"Bien que cinq numéros de la série aient été imprimés, le projet a été achevé sans qu'aucun d'entre eux ne soit abandonné.","Although five numbers of the series have been printed, the project has been completed without any of them being abandoned.","Although five numbers of the series have been printed, the project was completed without any of them being abandoned.",hyp2
433,"Parmi les sports populaires figurent le football, le basket-ball, le volley-ball, le water-polo, l'escrime, le rugby, le cyclisme, le hockey , le roller hockey et la Formule 1.","Among the popular sports are football, basketball, volleyball, water polo, fencing, rugby, cycling, hockey, roller hockey and Formula 1.","Among the popular sports are tennis, swimming, golf, table tennis, boxing, chess, skiing, badminton, equestrian sports and sailing.",hyp2
434,La rivière Arieşul Mare est un affluent de la rivière Vâlcea en Roumanie.,The Arieşul Mare River is a tributary of the Vâlcea River in Romania.,The Arieşul Mare River is a source of the Vâlcea River in Romania.,hyp2
435,"Lorsque des débits comparables peuvent être maintenus, les résultats sont élevés.","When comparable flow rates can be maintained, the results are high.","When comparable debits can be maintained, the results are elevated.",hyp2
436,"La visite « typique » consiste à prendre l’avion pour l’aéroport international d’Orlando, se rendre en bus à un hôtel Disney situé sur le site, y séjourner environ une semaine sans quitter les installations Disney et rentrer chez soi.","The typical visit consists of taking a flight to Orlando International Airport, taking a bus to a Disney hotel on-site, staying there for a week without leaving Disney installations, and returning home.","The typical visit consists of taking a flight to Orlando International Airport, taking a bus to a Disney hotel on-site, staying there for a week without leaving Disney installations, and renting a car.",hyp2
